reviewerID,asin,overall
A1O1HWFO5Q9PJ0,B008220AGC,1
A1EZMV5DSWU8TU,B0000VAFNQ,4
A3RX54RU8R8OMH,B00004Z1FN,4
A3S1YIQQW7AZO,6301581555,4
A1TSXTIYE198NH,B004EPYZCQ,3
A141IUM3MFPIAM,0792844696,5
A2EDZH51XHFA9B,B00AYJBTS4,3
A1PQH2Q3HATCT4,0767803434,5
A2FR0TYFGMTBPX,6303052908,4
AZM09YYMD4KEV,0783235623,5
A16V35EG6Q4I9M,B005LAIHYU,2
A3TS2O16TK7QZA,B00BLN4UVU,5
A1NRGN06OPD3O,6301643410,4
A280GY5UVUS2QH,B00019G4RS,5
A2IHSH29H0JKLD,B004EPZ07K,1
A9GFQR1VQSTI7,6305892806,5
A2MY9JR7YXEV5A,B001F2APHU,5
A14XW8BJGEBM91,B0059XTUVI,5
A1GHUN5HXMHZ89,6303908101,4
A2691WDOHD8EYI,B001EZE5GU,5
A1D12UYQ5DK2O3,B0001XAMLS,5
A1JXE27STRRE0H,B001OQCV2E,3
A1KAR9G699RM56,1572521473,4
AV6QDP8Q0ONK4,B0000897E8,3
A5V1EF2BNERO9,B0000DHFG3,5
A1WZG9O7ZPGANO,6300216187,4
A457S8SW690NM,0790731452,4
AQ6J4B5WLGRJ5,B0002HODCM,3
A1N2D7LLBAY25B,6300251616,5
AJ2RNTKOFXF3L,6303202039,4
A2D37EP9KT2E3D,B00BEIYLO8,5
A33HUURDJ4DVG3,B002VECMB8,1
A2A80F2UWHZK0L,B00005JLEW,2
A1SAMSDY8108OH,B0038M2APA,4
A34OLPMIXEH7KW,6303421334,4
A1ZPB7M2DLKJAL,6303095232,3
A163899PNEKDI6,B000GAKJAA,5
A2ET46ZEPSZI55,6303820905,5
A1PO9VNIADLB6D,B00000G02H,2
AA9IDJUUP901V,B0002J58FQ,4
A1L7HY7K1343O5,0792154649,5
ASXW7UQXGMNJL,0790732203,2
ALTXPRX8OSOJ7,B005LAIHXQ,1
A2GPEV42IO41CI,B000W1SZ9U,1
ACQMBXKP2GX0S,B0007OCG4W,5
A3MJOVF3SEYAB7,B0001KNHM2,4
A4DVF04KIYLAB,0790732246,5
A114HI7YWP3HRW,B000YOX3HE,5
A257LNUX0RZ0J9,6300216187,1
A7DXU5IYKUT63,6304981627,5
AWG2O9C42XW5G,6304401248,4
A2H293SFAW3BT7,B00004WMDT,5
A3UUPG7UD2G5GP,B000M4RG42,1
A2CWSBE4NR23ZG,B000R55J1I,3
A2FWXPFYXVO4GP,B003Z8ZC2A,3
A2RN93H7ZCVDYT,B005S9ELCG,4
A3UMY7W5AUQQH3,B0007SMGUC,5
A2O0CFU9Q9XK3,B00005LP42,5
ANV665KA0ZO8M,B000X07SQ6,5
A19NYVMBRYVFI6,B00008G7FH,4
A3JM186LKCAKNZ,B00AFEY354,4
A3EKZQK46ULJ55,B004EPZ01G,5
A32Q7OIFSG97ZD,B00067BBQE,5
A17FLA8HQOFVIG,B00005JL57,5
A234PK90SOCFSF,B0007N1JC8,5
A13DRN82VK15ZF,B00005JNC2,4
AIMR915K4YCN,B000YDZPZS,5
A142KJI71W4Y7H,B003L77GGK,3
A1U9WRD3UYAO9K,B005LZW944,5
A9GG3UBR2LXVD,B0000ALFVD,4
A3BFJFJRXMWXAX,6301966554,2
A1JTKUL9P1WMCF,B002M932BG,5
A2ORW122FFUUFQ,6302098424,5
A1PMLL0YXCMRQ1,B008JFUNKU,5
A1UNJ46NSB352E,B0049P1VHS,4
A1BDPIQ8LPN4CP,B008IG0D00,5
A4VJ2SMW2UNLO,B000R4SMCW,4
A20DQ3OYBPVX5P,6301586042,5
AYLO59KWLA8WA,B00003CXUM,2
AYWAY5MKLAITN,B000AWYOGE,1
A13NZZR8IA5782,B000066STL,3
A14JG32RVPBWKQ,B004CPJC8U,5
A3MVGF4RTJVA4V,B000HDZKLO,3
A1MV4XCW1LSJTR,B003WE9C5U,5
A2VRX80ZQ1VAS,0790741660,5
AV37WGFZH7PIO,B00005JP96,2
A1S3IEVZI29T7H,6300216381,5
A3BO5N31MUEEBW,B0002COTDA,4
AC93F50L9T19N,B00BCMSXOK,4
A2AHLLRK1G963S,B0007YUSSI,5
A2C2GODAK46M8G,6304343426,5
A2BUR6Q39HQBTV,B000065U3N,5
A2J70GLGBMR7YS,630343407X,5
AW135H6P4JXKC,6303145906,4
AZX54QF93D080,B00005R87Q,5
A1RV5KO737VP2T,B002T9H2O2,4
AMLVMM4DBII6U,0792164903,4
A3KOSOAECPV38Z,B00003CXZ3,5
A1PMDTYRAIPGXW,B00005R87Q,1
A1JCQR840SPL8Q,B000SNUNRE,5
A3NLH4A3XP4WA5,B00003CX8I,2
A2R2GLR76LHLYC,6303073212,5
A1ZF2MSBDUM5SF,B000BO0LH2,5
A37L4MMJAB3OS5,B000W4HJ44,5
A2TAPSNKK9AFSQ,B00005JKN2,5
A18758S1PUYIDT,B000CEXG0U,5
A3NPBB3WX4IHXU,6301930746,4
A27E6WJQCVR0TB,6301969782,2
A20DZX38KRBIT8,B003ELOQCA,1
A1W9QAR7P545IC,B003Z8ZCG6,5
A3EIXL6BTNIHEE,B0000AKCKJ,4
A17V9XL4CWTQ6G,B001NFNFMQ,5
AHCUFJHJAD6HP,B000A2VNEU,1
A23O468MESHZXP,B000RO6JZE,5
A3OU5RX6GEL3KR,6303269826,4
A1R03IMU45OI3M,B00GM4OUZE,5
ALTNI5BAFUAQY,B0080JX4Y2,2
AF36KAASYFODW,6301708288,4
A3AKK64RBIJ9QA,B004H0M34K,5
A3Q4TYJVAM4IRM,B003FSTN5W,2
A1D0J6HLM2W847,B00ARX2VZW,4
A2KAN7QP0AVMRY,B0040NFQ0C,5
AHYN0IRP5MB57,0307142493,5
A2ZFW8DDYVWY8R,B000WPG0WA,5
ANA2PVMARGY8H,B0002IQJ8W,5
A3RF51CSB7GDUA,B00121QGPY,5
AO81QA0XA6XKE,6300213919,5
AYXH23MCT8G7M,B0058YPKIA,5
A3GKPMHV4U64IY,B0000CG8GZ,4
A2W6SI073FIRMA,B000OVLBEO,1
A36Q4WV6CNHBFW,B00DL477I0,5
A1Z1496UY7QP9K,B006W9KNXC,4
A26863BPFA43ZZ,B00008DDXB,5
AP67FDW4FBEHG,B00009AV9H,5
A2MIKGR64W1Z15,B00HLTD3ZW,5
A3RX54RU8R8OMH,080013088X,3
A1XOZW9A8TL7JY,0792833171,4
A2S59UCZM6XUAE,B0000639FC,5
AV5G37VFE5NVD,630251018X,4
A391RJ8646SYY1,B003J216LS,5
ABZH3YTQIODYA,B00CPEK3NI,5
A17K3RPW1Z1P3H,0792110188,5
A19IM84FOBNQ5E,B00005JP0F,5
A1X01SYFP2EN1W,B002R0LRGW,5
A353J9980IC2D5,6305282854,3
A1KLV1T9YFM53F,B0007IO740,5
A3JM7ZRLXC18UC,0788882988,5
A203NJZ574ZASH,B00AW0KHTM,5
ATZN0D5WM2XE3,B0059XTU1S,5
A2UKVJ222BEGXU,6303004830,5
A1Z9IHHQWFCNLR,B00005JMET,4
A12NCH5VRULUZD,B000J10F14,5
A328S9RN3U5M68,B001KWHO9W,3
A100K3KEMSVSCM,B0019HQIFE,5
ALDJUAAQ36640,B000UAE7O0,4
A2HFQ405AKX4IW,0780628799,5
AWM71MY00QAFP,B00008EY9G,5
A24ETDSZ77IIDI,B000BTGY78,5
AZQXZ1YP4SBJI,B00CTMQ7WM,5
A3RSO2MXIZA9EB,B0041SI7A2,3
A3R4F7ZDE843B3,B004K4FUUC,5
A3Q44OTRZ3DKH4,B00005JMFQ,5
A24PY5W5LCR6MX,B0002TSZME,5
A192OOQ0SKJC4Y,B002GP7ZWI,5
A1BAU33PV3HMK7,0790740834,5
A3QDSUYP66RX4Y,B001MYIXAC,2
A38Z66H58RIJ64,B005X5XI4C,5
A3ETX8IQLPEFX4,B00D3S7810,4
A6ADO7B6FUVN,6304308388,5
ADF5Q9UJ6FWOC,B000021Y74,5
A2GPEV42IO41CI,B00004CIXV,5
A3NBG9BH5X0XQR,B0067EKYS6,4
A3I69IXPTDVKQF,B0001LQJMG,5
A1GB1Q193DNFGR,0792844890,4
A2UMS74EC5N9KY,B000KWZ1U2,5
A1BD0GUP0HDVGA,B002ZG98J6,4
ABEHFS0L7J9NO,B000J103OI,4
AJN24TVEGZEI4,6304083769,5
A2E3F04ZK7FG66,0790736055,5
A1GNA364ZCGA56,B00005JNEI,2
AWA79DF9KLF5Y,B008AJHE0C,5
A3U7U1GLLSDJ04,B000C20VVE,5
A2I6J3096VBXYU,B004BDOF1C,5
AJBFQP2JXBX6Q,6304297912,5
A2ATWKOFJXRRR1,0788882988,5
A3RHVPKNYE8BWC,B0058YPJOU,5
A2QH5NMHW1KTJ1,B000642JG8,5
A24YABYNQVBVGY,B003R3JNQY,1
A2ANEXY69PPVMA,B003CNQPMY,5
A37ZOGOK3GKF2P,7883704591,3
A12NM3GZG4TOIF,B000CELOVI,5
AMBIFRHLCFVGS,B00AZMFONG,3
A2PJXREP9732WK,B0007O38XK,5
A3GVELJACSE24Z,B000065V3G,1
AYV3P93I5BBDL,6301885538,5
A1MNUAXPWP8BUJ,B005LAIHQS,4
A1ER6IYOMM8VCT,B0006BAWYM,5
A19UVEB0IKFY63,B001450KCS,5
ACEY5MRCAD2FE,6304136242,1
A14GK0E64J0WAS,B00BEJL5LE,4
A2G4GVCF1NGKHQ,6304288433,5
A2I4SD26065ZO7,B001D7T44C,5
A12X2J7AVZ04IQ,078323502X,5
A1R2K5CF100UJP,0780613678,4
AUZUNWQ8OEGM6,1558801278,5
A1AO3L476K5SI0,6304196784,5
ANX8ZGEXE70EO,B000EER0QE,3
A2MPC4TPFPEB0Z,0767805267,4
A38N5WAMPE808U,6301398998,5
AV5Q4JYAD8H1C,B0067EKYS6,4
A2EOZUCVVDB3TI,B004EPYZUS,5
ASNN03CYEHMSA,B00005JL29,5
A2T2PX3T3Z2K50,B00AIBZFDI,5
A3LLMG0I8TAXJH,B000A0GOEQ,5
A1C80B497LCYKA,6304369336,4
A23J6EXR434HRZ,B001RHGRQ6,5
A5LT3N3FCGZH,B003019LWY,3
A1IO3LVYV5ZMK8,B00003CXR3,5
AUYUR3F65SDOE,B009934S5M,5
AG2HMPR9XJEXX,B00FZM8Z7I,5
A1KIQ4P4ZW3ALF,B006IW8D7G,5
A1K18MGRR70MEZ,1417030976,5
A1E6JS6C205VZD,B008220C38,2
A1OX82JPAQLL60,6304711913,5
A17PJBJH5MRQ1K,B001HN6940,4
A2YFLR1I43UE8K,B00EF0NVGQ,5
A1BSO69KR49GKF,B00006C7G9,5
AJGP5XYKKBGBG,B0001I55X8,5
A2LPP48CF9F5P4,B0009KA7BS,5
A2FPDWTD9AENVK,6305161933,4
A5EKUC02QJKWE,B00005JPI2,4
A3BSA5GKDY036Y,B00A6SZRT0,5
A3R2YB0WTTB0IJ,6300269124,5
A1PJ5NB4AZA0DU,0792845552,4
A3KF4IP2MUS8QQ,B000HC2LH6,4
AYMZTWBG0V53W,B00005JKN9,5
AX3KM1LNWP5GD,B005LAIIHG,4
A1FMJJKSVQDDQ,B00005JPLW,5
A1NSWV5MOGQ31A,B002K0WBXW,3
A3106VD94ULBKZ,B00005JLFT,5
A1MOXJOSJ6A2KW,B00605MY0S,5
A3JSROIZ1SFTS,B00000F13K,2
A2CVVCODXDVJO6,6305892806,5
A7L0YVACFF7MV,B003ZSJ212,1
A2W7NX7E9DOQBR,B00005JPAM,5
A2GL4QFCEFC700,B00BEIYMAG,3
A8LX3L2DA0WH,B0088X7YMS,4
A2AQJK7AYK86EN,B00005JPS8,5
ARNEUO7BF3J55,B000CDGVOE,5
A3IQMJ5I0O7K57,B000ARFPMQ,3
A37OOQQLMMKYR8,B00116GEFW,3
A1MNUAXPWP8BUJ,B002Y7ZELW,5
A207IYGZTAF0DS,B00068GTK6,3
A29X0YEL6O4KZI,B00005JLXH,4
A1JV1FA7LCDDA3,6300184234,5
A19SOO6M9KTR1O,B005S9ELM6,4
A2SQSLPGDNUAOD,6303209955,5
A1B7T6ICP4OB5,6300183998,5
A3V91DFBU5OFAI,B001AQBGM4,5
A1ZGHFGVUF9SR9,B000KGGZXK,4
AZ2TZ8FURFJ97,B0090SI56Y,5
A30HTJ530SMRB7,B008220C92,3
A13PF3TRIW02T6,630310374X,5
A2O5IRE90KJQKH,B000WS4S6C,4
A63CTPW86MIVW,B004EPYZU8,3
AW4MT9WP95TVD,0783113943,4
A1EJ9BMB058DRV,B005SH63HO,5
A2EUU17DUVWII9,B0038M2APA,5
A3UDYY6L2NH3JS,0783225946,3
A382AMLA181X9Q,B002ZG988M,3
A36A9HWQ9U1IK4,B00000K3AM,5
A2IG2FG7L85RMU,B000083C73,5
A2L7WYA5OENV03,B00005JL3A,1
A1LDE0ZSY2RN88,B002VWOMZ4,5
A1I9B4PSCDDWOO,B0009UC7H0,3
AZD0ISUOER7EJ,6301977688,5
A2J2RJ7GM09BQY,6300251004,4
A3VIG66MDXGABC,6301777387,5
A3H4GJIEX6OQGG,B00005JMYI,5
A1I7QGUDP043DG,B0021L8UXA,4
A1F72LRP98VC96,0790740834,5
A1EUPCVWLH2ZCJ,6303929591,5
A2X6GEC6LCDN4S,6302765536,2
AJDJ6SQUDORP6,0790742780,5
A38837VBBOI1OK,6305508550,5
A1KE3JBO3KQX2O,B00080ETYA,2
AGMLLSL26JB5C,B0002I84N0,5
A1KTT5A2RK2G9X,B008H6GHEM,5
A1JOETBOV3MLF0,1558803564,5
A2Q7YBUV8IPTLW,6304744404,3
A1BB3Z1GCGNM32,B002LMSWN2,5
A2H7TYN6T4K4MH,B0049GYXBS,5
A1GGOC9PVDXW7Z,B004EPYZOO,2
A18DHUYFRVFOKD,B001OMU6UM,5
A1FOXDQ37C4ITI,B0002NY8XA,5
A1KZ4J23ZOSWN4,B001G79HAK,4
A2VIY4M4GGJHXY,6300214621,4
AM2PV53UX1JEQ,0792837207,5
A1H5QWR9GJ3CM4,B001L0KHA6,5
A3IRBWJ3P3LZ80,6300251217,5
A2B1GZIRD6W646,0783228031,3
AGEKVD8JPZQMT,B0006SSNKA,4
A3BMRSE8N1858V,B0001FVDXC,4
A3BXPMIG6XYNCE,B0002KVUKM,5
A394C81V05JW2Z,B005S9EL08,4
AX9J0U8J6XTCY,0780627024,5
A1SVXJZ3386U2D,0792845854,4
A279YV5OVK6MRQ,B0007US7BC,2
ADO31NGW9U6UG,6303015972,4
A3CN9CCJUNIPKT,B0002YLC24,5
A25LFXCQLN267D,B00005JOHI,5
A2IRWF3MNCUQWO,B00008EY63,4
A1NYVJLB0AOO2R,B004YM6JVO,5
A1QNBPT4NA1XU7,B000NJMJKM,3
A12XYDOWQA4H5B,B00FZM8Z7I,4
A1PQNUIMLIOJ7R,6303908306,5
A2EMP366TTS6E1,B002VKB0JW,3
A2L9CSIIP5OMSP,B00008K77J,2
A2OV6SUOKR3OE3,B005LAIH4A,3
A3DZ8I3UHD8862,B00979JV00,5
A2LNZL599SPWFL,1573303585,5
A387R9JE3JTY8T,B004A8ZWVK,5
ATS7LYGLUX34L,B00005UERJ,4
A3ARJ16772TKHT,B00000G09Q,3
A1S0WWOYFWLWUT,B003FSTN5C,4
A2BE3MTUT0YBF0,B0007KTBJO,5
AVI7WGFMF7GAJ,B00BM9FTKY,3
ARBBRPERRLK01,B000P6YNSO,5
A1IH6G2XHZRWY9,B008D1Q1TM,5
AED6KI8T2OEZU,B0007A0F4E,1
A10W40DOIE1EOP,B0007WFURO,4
ASRUYRC3R5J6Q,B000FFJZHE,5
A39T9LASIYKN1L,B00BEIYIUA,3
ASYESCKLUKJ9B,B0006D3HDI,4
A3PHTB9X7B11XL,B000FL7CC8,5
A2OFSDJB3MVQ16,B001DJ7PSC,4
A37BTU85F17716,B004MCGNVM,5
A2XRZV63X79YSJ,0792899180,5
A2BIPEEBW4B90H,B00CEFVWW4,2
A169RWJ33TFQCN,6305133409,5
ALPYLSESBOY7O,B00005KAQU,5
A3LZGLA88K0LA0,B00003CXFU,5
A2MQOHS98BLAUV,B0058YPJOU,5
A1M01N9DO5ONTD,0764004425,4
A16EUTETJY212G,B008JFURII,5
A28V8XJMS2T89Z,6303442447,5
A1PE2FA0BVY8AW,B00CENWUZE,4
A27CPM2Q0HOP9K,B0019QOKSM,4
A2P49WD75WHAG5,B00018D3LE,4
ALEM0PYW04472,B000056C0I,5
A20HNT8HYIYY0X,B000O174CM,1
A19VXN50IDDQCT,B0000C5RQA,5
A3EFEXW95POFE9,B001JAHPFI,5
A2FI3IJB2W4YJB,B000A50442,3
AREG4LDVKIFM6,630208735X,5
A3ATTCCO32ZXET,B00005Q4CT,3
AK7D1BHZOSOL1,1572521775,5
AI2DVCXEEZEYE,B00DVD5RE2,3
A1J03J0HZ7KU5T,B002DU39GW,3
A2E1EFNIZL2FVA,B0006J2FRG,5
A3AJSON8SXXBX5,B00383XZP8,5
A25QXWTEABEZ4R,B008JFUUIA,5
A238797046NZPA,6303965415,3
AO65T0JON8R80,B0021L8V1G,1
AYAH4X3GJ1TFR,B001UV4XXS,4
A1XVBYSHN5HYXR,B000HKDEJC,5
A2FV4Y4I7BBL6I,B0009G3BCY,4
A212DC6EMHOXYW,B002MU4NLS,3
A2A4OKAYL2J3V7,B005LAIHR2,3
AB439XCJ7KXG4,B00G4NV7B8,5
A1XZJ32DJS8YV2,B000095WW8,4
A260GVQ1KZ2V6V,6302869374,3
A3QPEIGFT5I909,B00FOLGVVM,3
A2GPEV42IO41CI,B00018D3LE,5
A2X5PYG412S4G3,B000GW8RYS,5
ASVRB4M4KKQUN,B009AMAK54,5
A1UUEAO0O2XJZP,B000FX2QAE,1
A12DY8SIJI0WR9,B003RHZ6I4,1
A2X68A4CORTII2,6304771088,3
A3H9JSM1SUTE4O,0780020227,4
A3S98L5B1SR9P1,6303935419,5
AIBSC3DOO3UHR,B0002NY81C,3
AEHY01LEGWTSD,B000FFJ876,5
AABLJYQ9ZYOSM,B0011HOEY4,5
A1O8ZYZSFPZXSO,B000I3LX2S,5
A277XEYHGUTZUF,B000GRUQZQ,4
A3PCTD8QM1BIXI,B00005JKQS,2
A2R4XG0L7Z01V8,0800130944,4
A1845IJB63D5H7,B0002B14UC,3
A1JG9920BAIQTD,B0001ADAVK,3
A2VBEQKM751MG5,B00005JKNF,3
A2XKQHB8VCUCJK,0780020804,5
AZ6SUJ5T0KBE5,B0090JB6DC,3
A7Y6AVS576M03,6300247589,5
AIMR915K4YCN,B0000CABGW,5
A12YMDJ8V8AYHV,B003B3V0N4,1
A1KJ4FXAK69QZ9,B00BB22FYU,1
A1XT8AJB7S9JJG,B005LAIIPS,4
A16HN9ZYIPMSKV,B00005O5DJ,1
ABKNNNEZL6U7P,6304844948,4
A187O3DQN82H8X,079074404X,5
AAQOHQMDRTRXT,B0031RAP5O,4
A136MAOWGCU2C2,B00008AOX3,3
AWTUY65AU8UYK,B001V7YZD4,5
A1PPLI6JONWUKD,B00006HBUA,1
A1F5A9FIFU2AW9,B00003CXI0,5
A1OBPHRXHZF8P6,B0009UC80G,5
A30I1EABSSCYU1,079074841X,4
A3FBGZ4E6KGIW2,B0007PALGG,3
AJV1WFPNNEUXH,0792845749,1
A2GORYYPPSD97E,6303954197,5
A3SYMLB8JSW5VD,B00008EYA5,4
A3IB1W0SVED0Z3,630305725X,5
A2OO9DS1RY5KXU,B00006FMUW,5
A2J9VABNNAF4VG,0790729660,2
A3BF6STWM7QN4V,630341964X,3
AYIRGNGHDCL7P,B001BMGXTI,5
A1CAL5K7CR2O52,B00B4ZN3XQ,5
AIIEMFRC4VG07,B001NCDFTW,5
A16SCNAE4T5WLR,B0001DMXEC,5
A3GOO6OVQPAKKB,B00E8AVN9U,5
A65V9307CB6FR,B0000DJYML,5
A203GG76ILPS1A,6304203993,5
A1BBT9XLKQDV81,B00005JNTI,2
A1ZZ85SS43PCDJ,B004XAM0Q0,4
A3PWF2AQ5XYALW,0790731509,5
AAW9MMCD02AT2,B000BPL2EM,5
A1VZLLDNLURGJB,0780627024,4
A3E03DOMMQORYI,1572522747,5
ANCOMAI0I7LVG,0792844688,2
A34XYT05GLTJKY,B00005UQ9F,4
A3OJ8FLGUZ30T2,B0001WTWDI,4
AZPLCAZZLHYVP,B00930LING,5
AZGB4PG287IA2,6302224446,4
A177GHCYA18CRN,B000CNER1S,5
A3ODQ4LQBZNOV,0790733420,2
A3MLQ4MZ8FX18E,6300214192,4
A34BONVNM07TRG,B00065EAZK,5
A2WNBFTFG5FY5D,B00005JPP2,5
A34QI9END7PU1U,B0009NSCTY,5
A2GB5CG77LGQRB,B00003CXKM,4
A1TGN3NOUA4G4C,6300271315,5
A1RZFX5PRKEXVE,B00004Z1FD,5
A2A3N306ZHSHQA,B00000IBUW,4
A34GSN4VRDFU55,B003TLMPFA,5
A2WC7WWBG9BO13,B002ZG98J6,4
ANUVJ7VLK4TCW,B00AK77VLE,5
A1299J6WF0DAIE,B001QVAY3K,5
AQ01Q3070LT29,630021320X,5
A8S11VP9Z36D6,B0013527I4,5
A1B8HI3VREI1H3,6301912373,3
A17TKGRSK3CLLY,B008OIQYRI,5
AON2TA1ABTEGL,B00486DOGY,1
A9DSP3776BFLJ,B00AZNEW5G,5
A2PAUGOZ0KF8GV,B000BX5X5I,5
A2W7GQG04QCEVT,B003UD7J94,3
A2PGJ3277K0H1F,6300269310,5
A2P49WD75WHAG5,6305426694,5
AQO3ZTIVXZETF,6302135621,5
AJIH1NJ9N28D9,6302814359,3
ASUUBVGXK8IJM,B00005ASOC,5
A2Y30KFGWXM4R,B0009WIY48,5
A206JYZTUXTFAS,6300208931,3
A1QC76ONDOHGD6,6304689640,5
A3715GB23M36NI,B00C5W3SBE,5
A6ADO7B6FUVN,0790733889,5
AEYONZC9N42LY,B004A8ZWW4,5
AE40RAPVOZGIE,B005LAJ212,5
A3R2YB0WTTB0IJ,6305252564,4
A2Z4ZA011YFJQ5,B00005JL3T,4
A27H9DOUGY9FOS,B000M341QE,4
AZ2YLC0GWTAH2,B000I2JDD0,4
A30UTORIPFIHPW,6302844185,5
A3QSYIGTNLX7NY,B000067S1G,5
A1TEMNM9ZEOLJ6,B000JBWWQA,2
A1ZLFCUF4XX7RZ,6304289685,3
AHPCCRWNCD6Y7,6304239351,4
A16PYNWJEUN5TL,B001GKJ2DO,5
A1U6XPYATU9OPG,B006LL3WAM,4
A2D40SI08PJU9Q,6303333079,5
A1AR8HYZ17T5H7,B000089QFJ,5
A1XVVACHK9JXC6,B00005JMFH,4
A1X0ALSCMNREP9,B004NBY242,2
A3UKTEEU8TWNV7,B003EV6DBM,5
A2WT3YQN6P5ZDB,B004EPYZUS,4
A26NMTIHEUM65Z,1417024917,5
A1CZI1P1W1G6A1,B00003CXUP,4
A3CE44SUJDTK34,B00H9L26AA,2
A2K4LNOXAJYLUZ,B00G4Q3KOC,1
AEFNIZMRQLAP9,0792837630,5
A3OMPSEVL59ZDK,B00005JMEW,3
A2UR5QRS7B17B8,B0038SUBCS,4
AI9DDDHE0F6I0,B00005NKCQ,5
A1CI4F8983KHEM,B00A2XTHYU,5
AMFEJS2Y6YHV2,B00DC5K2J4,5
A1UZUFLEKQAKZJ,6300214087,4
A1505H6FBDNHSQ,6300215873,4
A106YXO3EHVD3J,B00AIBZLVY,4
A370Z6I5GBWU44,B000N6U0DS,4
A3CJC7K4QZBYW5,630585548X,1
AOP19HGKP3ZF6,B000FFL2GQ,5
A1TSIKH06EVZQH,B00113O7MM,4
A31ARSC1LGY8WK,B000OY8NBK,4
A37W57I79F248Y,B004UXVDJA,5
A2TOLQWF59YZON,0792837096,5
A27P8LZW7J60C0,B000L99JDO,4
A3LZMSQ4IU3N4R,B004QOB8UC,4
A2HG6ZH5JDNCPT,B00005V4XW,3
A1SNSPHCEXV5RL,0792836340,5
A1E55TQMNM073A,B005LAJ1O0,4
AVCLIRJHGZ906,B00915G6NK,5
A244CRJ2QSVLZ4,B001QMCJ0U,4
A2OMPN58KBTD2I,0790747219,5
A3IXN11ZIS22ZA,0792164962,5
A31QEAZMJWBF28,6302468477,5
AWG1LIHKVGMN4,B001C71IGA,5
ACEEW8R0TDUWW,B0027FG29Y,4
AMIOLJHCQHGBE,6304125941,5
A1IZ5IZX45PRSJ,B00008PW1F,4
A237NO8DTQLLXT,078886047X,1
A3KNN6TAXE78NF,B007REV4LQ,5
A35ZQTY7ZYQTWE,6302968143,5
A2A6NH6DPE0VXR,B00005JMWP,3
A34BGKLU940S7P,6300212912,5
AXWCDLKWEGLPE,6304457359,5
A3PWZE8745TEGK,B004NJC0R0,5
A1GS00WH6OLYVI,B001DDBCUA,5
A1C58YXM2A30CY,B002VL5BWS,3
A3IMWA18JT3292,B00063MCX4,5
A3CWH6VKCTJAD,B00005LIR8,3
A3JO1NULQ3Z40K,B001D261SY,2
A13VBFFSH2GF3D,B000H5U5GM,5
A1NC477I5AHP2H,B00005JPXY,5
A1RMWZ8DD8Y51K,B007GMKWYE,5
AUNI7M1P9QKA6,6304274807,5
A3BRSTTSIVF4ZM,B00B2M79XQ,3
A1M9DQDGE07Q0U,6302640504,3
AX6YZZ47ZWUPW,B002DNLT1Q,5
A1KADP520MN19F,B008JFUS0U,5
A3EX8ZFNVDHGPM,B00003GPEZ,4
A1LVZOK9F7K4CN,6303503381,5
A2CNQ1JV16GHW2,B00005JN2Z,3
A3DP48PBMZ8D5V,6301562941,1
AAU5MAMZRRR80,B0055CP9UO,2
AYZLXLVMJGTJV,0767827007,4
A152BVR1R1BLD5,630150528X,5
A2ZCLOCK1MBSET,B0006GAOP4,5
AAN1YZRVL3XYN,B0007N1BBC,5
A231FCCEWIWVQX,B000FKO3GW,5
A1SFK7DSJZJNG9,B001IDZLCK,1
ANTQWDQJ134UG,B000JU9OJ4,5
A28B7IJR80M8KE,6305342768,4
A2BK3WYP54ECLD,6302900476,5
A1QLUP86XSAK24,B0000B00KB,3
A27Q80GZDFZ92K,6305196273,4
A1APVUNQYEC62V,079284632X,4
A2BRVLLGGLX08G,B0002W4SX6,5
A2AOJ40DFSFEFM,0780622642,4
A2EVJCZWH4X9XO,0780020685,5
AW416Y74L29ZT,B00H9KKGTO,1
AGNVDHKP426F4,B0001AVZA8,5
A1ZNI9P2G82TPN,6305182035,4
A2ECHUZCUNOG6R,B000Y7U996,4
A3NEQIJZQDKUB2,0792838424,5
A1JH5J1KQAUBMP,0784011206,4
A3KF4IP2MUS8QQ,1404974571,4
A1XNAL1DG94TUT,B0002IQE2I,1
A1RITIN7NE4P2,B000NTPG7K,5
A7JMNKJ37G5PI,B0009OUBPQ,5
ASLGUZJKUVWDF,B00AQVMZ1U,4
AS5OJMULAN6VK,B004BDOEZO,3
A2W9J1ZCL5N1ZB,B00003CWRE,3
A2FWEZ0QS8N7A7,B000BYY11O,3
A3Q1FVRV0CRYTH,B00003CWQ2,5
A361LE16VBQDP8,B00005JPY0,3
A38NQGQW63IQJJ,B00005JMJG,5
A8B4NYCHFJOQP,B00005JN5E,5
A2EKSOLTKBGWTK,6301935136,5
A93A68U6O50SV,B000HWZ4IY,4
A34KQYSRFXWHZZ,0800141660,5
A106YXO3EHVD3J,B00005KARD,5
A2BPDFR58H9575,0792140923,5
A3W3PK9TVKEH7Q,B00000FB1U,4
A3RL09H1900X1G,6303379222,5
A1BWZYMC7GTR0,B00005RIYK,3
A6VXZ1EEPRTLV,B001U4183I,2
A3D2VIUT2HWP0Z,6300215520,5
AUGV31TK9E5IG,B0060MYOH2,5
A1XT8AJB7S9JJG,B003Y5H5C4,4
A18S2VGUH9SCV5,B000MV8Z9K,3
AYPCUQS6ARWFH,B000ATQYUG,5
A3O5BYM7WP9HP,0783110871,5
A2HLZFV0UUT9IQ,B0000TGABO,2
